tw271210010166579200	Hector «Macho» Camacho schwer verletzt: Der frühere Box-Weltmeister Hector Camacho ist in seiner Heimat Puerto R... http://t.co/MyeOA76V
tw270855527079223297	The Financial Transaction Tax - It Is Wrong In So Many Ways #FinancialTransactionTax #EuropeanUnion #banking http://t.co/FGfQ6AGn
tw272454451862839296	Bern deklassiert Biel:  http://t.co/HHSsyBY5
tw272404236128636928	Share the creative awesomeness (Click on the images) http://t.co/7F7BVKmZ
tw270920058409218048	Wired Wish List: Our 85 Most Coveted Goods http://t.co/IWVxs1U9
tw272429907424997376	Recent Top Stories: 10 Things I Hate About Wii U http://t.co/pCXu6oKw
tw270716836000186369	Jeez I struggle with code comments like this: &lt;!-- 全局使用的 --&gt;
tw272112705710731264	The art of the ‘out of office’ email http://t.co/jRcdTkEU
tw272459799214563330	The Gameplay Is The Gameplay. Always. http://t.co/duYI2uvj by @tiedtiger
tw271264142277627906	Get my tech-savvy approach to Black Friday and Cyber Monday. Trust me, I’m the GEICO Gecko: http://t.co/w1gXGJOF
tw271626629992824832	RT @TCBaltics: #Slush12 was great. But beer will be better @TCBaltics Feb 12 :) Chill out to best in tech in Baltics: http://t.co/JotWaKn3
tw271242768511275008	Facebook-Post wird zur Fallgrube. Wegen kritischen Äusserungen auf der SM-Plattform wurden zwei Inderinnen verhaftet. http://t.co/nogZdcLW
tw270920627651768320	Video Q&amp;A Site VYou Adds Twitter Mentions To Let Users Respond To Tweets Via Video  http://t.co/6wmmvXAe by @ryanlawler
tw272203137207652353	Recent Top Stories: Second Cutest Book Ever: ZooBorns Goes Exotic http://t.co/SE2yrG2L
tw271305729082810368	Did you know there's an equation to predict how stressful your T'giving will be? And it's AIRTIGHT. Seriously. Really. http://t.co/8y6UCepU
tw271667004522508288	A very detailed podcast that explains WebSockets, what they are and what they are good for, by Richard Clark - http://t.co/gC9uhLuU
tw271156791285522432	Solar-Zulieferer Meyer Burger baut weiter ab: Der stark unter den Überkapazitäten in der Solarindustrie gebeutel... http://t.co/tPb8xRUb
tw270905117769867264	Guys, You Can Use "Copyright Violations" As A Way To Get A Twitter Parody Account Suspended, And T... http://t.co/ZD0abmhe by @sarahintampa
tw271343686158254080	RT @redgirlsays: Traveling this holiday season? Don't forget these tips for shoring up your humble home so it's less attractive to theft ...
tw271695862638465024	Lukas Räuftlin mit Exploit:  http://t.co/Bz3VQ5K1
tw272454450885562368	Wie Karrieren zerschellen: Knorpelschaden, beschädigte Blutgefässe, Infekt: Das linke Knie von Beat Feuz ist ein... http://t.co/nxzLygLs
tw270643985842839553	Russia jockeys for United Nations control of the internet http://t.co/1ztwmklG
tw271571870619414528	Rebellen nehmen Armeestützpunkt ein: Syrische Rebellen haben offenbar einen Armeestützpunkt in der östlichen Pro... http://t.co/EuFNjqg7
tw271975219038670848	Lean UX Anti-Patterns: Behaviors that can stifle collaboration (Slide deck) - http://t.co/3KeV7miP
tw271614562963431426	9 People / Groups Who May Have Been Involved In The Assassination Of John Fitzgerald Kennedy #JohnFKennedy http://t.co/m7msgEHY
tw271034550019305472	At 4pm PT, @AliciaKeys premieres her new album &amp; answers your Q's live on @youtube #AliciaHangout http://t.co/L2iePIq3
tw270723490930360321	Recent Top Stories: Alt Text: The Science-y Search for Healthy Sugar Water http://t.co/CSCmXu2L
tw272344075607371778	Zippopotamus: free open source static API for all the worlds postal codes - http://t.co/3uSysHQQ #useful
tw270844723399368704	Muddy Waters Allegations Against Olam Baffle Analysts #OlamInternational #MuddyWaters #CarsonBlock http://t.co/WHbe6Az2
tw272006915893112833	"In the Studio," Sifteo's David Merrill Unveils "Sifteo Cubes" To The World http://t.co/7LigZ0ST by @semil
tw270985542412414976	The Simple (but Often-Forgotten) Secret to Winning a Start-up Competition, by @Lagorio http://t.co/EgU9r2V2
tw271538944540303360	Recent Top Stories: The HP Way, and How It Completely Screwed HP http://t.co/3Hbgdm2f
tw271791453502595072	How James Dyson makes the ordinary extraordinary: http://t.co/7LFmDQii
tw270929810421854208	Keine Entschuldigung für Adobolis Betrügereien: Der UBS-Händler Adoboli wollte nach eigener Aussage nur das Best... http://t.co/RQ3F8cp2
tw271890679607742464	RT @webstandardat: München erspart sich mit freier Software mehr als 10 Millionen Euro - http://t.co/dVkEWqBX
tw272302640837304320	Hacking just isn't quite so lulzy anymore once you're facing life in prison: http://t.co/scPQp6Yz
tw271530478551588865	RT @sascha_p: Apple Retailer in China!  No Photoshop! http://t.co/ylpgULgS
tw270967368602238978	GrexIt's InboxWhiz Keeps You From Obsessively Checking Your Gmail (By Hiding It From You) http://t.co/YBPxlLIW by @sarahintampa
tw272112657740472320	MythBusters Grant, Tory and Kari Show Us What They’d Design for ‘Punkin Chunkin’ http://t.co/0AlKrjCI
tw272082415269335041	Calculator: How many balloons you’d need to lift your house? http://t.co/DMMundZM
tw271778373301305346	Disappointing to see @nextofficial clearly not understanding password security despite customer feedback http://t.co/r3iZYbXJ cc @craggiestu
tw271328019895951363	Tensions rise as the US is accused of cyberwarfare with France http://t.co/UT99M5UB
tw270936465163313152	Walgreens Adds Aviary's Photo-Editing Features To Its Mobile Apps, Lets You Edit And Filter Photos... http://t.co/A5N18hbB by @sarahintampa
tw271886099520053248	Recent Top Stories: They Cracked This 250-Year-Old Code, and Found a Secret Society Inside http://t.co/IEIr3Q4Z
tw271627592937918465	Spanien gibt sich weiter Zeit:  http://t.co/0K0LzMTy
tw271341141146886144	Das Prinzip Hoffnung: Beat Feuz wird in diesem Winter keine Skirennen fahren. Eine Reihe von Komplikationen im l... http://t.co/bXa5kFBI
tw271922990428606465	dbv: a promising DB version control tool with schema management, DB revisions, highlighted changeset scripts - http://t.co/OpcP7cAj
tw271266945662337024	Cyber Shaping Operations - How to Affect the Threat Before it Enters Your Area of Operations http://t.co/lMsW2SRA
tw270972563767848960	How Yahoo Could Do a Deal With Facebook #yahoo #facebook http://t.co/UXS8AQoX
tw271243673713381376	Researcher Found Guilty For Exposing AT&amp;T's iPad Customer Data in 2010 http://t.co/bEmfpMu4 #weev
tw270969717244715009	Republicans And The Trouble With Science http://t.co/nVheUpdO by @ferenstein
tw271975433619243008	RT @SAI: HTML5 vs. Apps: Why The Debate Matters, And Who Will Win http://t.co/SgDTXKal
tw271845493481541632	Bank of England Boss - Culture at Big Investment Banks Has Changed #investmentbanking #bankofengland #SirMervynKing http://t.co/5hcOrYGg
tw271274455530078208	What The Wacky Sport Of Chessboxing Teaches You About Creativity http://t.co/7E2mJk0y
tw271251885686661120	Wood-carved LEGO figures http://t.co/g2InbPjr
tw271313278607716353	Stand Out: Master This Powerful, Oft-Neglected Leadership Skill (Hint: It's Not Speech-Making) http://t.co/noVGTWbW via @M_Heffernan
tw271070639929040896	Recent Top Stories: They Cracked This 250-Year-Old Code, and Found a Secret Society Inside http://t.co/2cBUIl7x
tw270859183069462529	PANTONE Barbie in her signature pink http://t.co/DvaV60rk
tw270617879043522560	Too Legit To Gangnam Style: How The Amazing Hammer/PSY Duo Was Born At Google Zeitgeist http://t.co/vEcWepsx by @arrington
tw271426549541113857	Photoshopping Facebook photos–yay or nay? http://t.co/rHMbzPI6
tw272402346485637120	Erste Pole-Position Hamiltons in São Paulo: Lewis Hamilton hat sich in São Paulo zum ersten Mal die Pole-Positio... http://t.co/YtEuyBmt
tw271192118305906689	11 Things That Happened This Day In History - 21st November #onthisday #inhistory #news #events #headlines http://t.co/vzuNEQ9I
tw271357659414925313	World’s longest chocolate train http://t.co/WLGRMrum
tw271161110063878144	Coca-Cola unveils fashion line? http://t.co/N2TP5YmJ
tw270817413115834368	Die Kalmen als Bremsfaktor: Schwachwinde und Flauten führen an der Vendée Globe zu einem Zusammenschluss an der ... http://t.co/fx1xP2c8
tw271586939424083968	U.K. Telecoms Regulator Ofcom Pushing For Licence-Exempt White Spaces Spectrum To Be Launched "Towards ... http://t.co/OwW2E1Gq by @riptari
tw271357642251845632	What's Spotify's Secret For Its Dec 6th Event? Discovery Via Twitter-Style Influencer Following http://t.co/sH5mWDhU by @joshconstine
tw271537232765128704	Handy als Zahnbürste: Warum die Tech-Branche beim drahtlosen Laden alte Fehler macht: http://t.co/Laav8EzX #lumia920 #wpc #a4wp #standards
tw270961927625252864	Square Card Readers Now Sold In More Than 250 Retail Stores In Canada, Including Apple And Best Buy http://t.co/MeY4Hk9g by @leenarao
tw271597706277974016	Microsoft Patent Shows It's Working On A Google Glass Type Device Of Its Own http://t.co/xpxwfaVy by @drizzled
tw271637650291691520	Verbotene Spiele von Migros und Coop? Gewinnspiele rufen die Behörden auf den Plan und verärgern die Kunden. http://t.co/Fdva8909
tw270652975356186624	RT @googlemaps: Winston Fiore completes 5,000-mile walk across Asia, guided by Google Maps, to raise $ for children w/ cleft palates htt ...
tw271846228134883329	Bellenz träumt von einer Allmend: Zwei Prestigeprojekte wollen Bellinzonas Stadtobere verwirklichen: einen neuen... http://t.co/eZxCu0qe
tw271315791201304576	If we were Bond villains, we'd totally take over this data center/bunker in Stockholm. Holy crow. http://t.co/EyOmtZzU
tw270570948636319746	Viggle's Deal To Buy GetGlue Hinges On $60M Of Financing 'From 2 Strategic Investors', Expected To... http://t.co/oYizlH7u by @ingridlunden
tw271927351590404096	REMEMBER, keep an eye out for your invite to our winter party! Thank you to our sponsors @DorseyWhitney @edenventures @mazars_uk, excited!
tw271239049447104512	The Gestures Required To Beat Every Level Of Angry Birds, Visualized In Paper And Ink http://t.co/bzFI5CHq by @drizzled
tw271053003509866497	MakerBot Introduces 3D Photo Booth In Its New York Store, Print Your Face In 3D http://t.co/Wzr0P5IU by @romaindillet
tw270965226143358976	Mixpanel Debuts Activity Feeds To Help Zoom In On Individual User Activity, Improve Customer Support http://t.co/tIS8SXSk by @drizzled
tw272032457518366720	RT @EricSchurenberg: Smart article by Inc's Eric Markowitz on government's illogical obsession with tech start-ups vs. non-tech growth c ...
tw271480555168735232	Nichtbanken auf Kundensuche: Der Übergang von «normalen» Online-Geschäften zum mobilen Banking gewinnt mit Neuer... http://t.co/1rrNEpeV
tw272112674043727872	I’d Buy That for a Dollar: Craziest Fake Ads From Sci-Fi and Other Genre Flicks http://t.co/YiRZxSxi
tw271212336440827905	The Facebook Mobile Plot Thickens: Orange Inks Deal For Social Calling Service Starting Summer 2013 http://t.co/CmMDM4jt by @ingridlunden
tw270770566028468224	Die Angst vor der Verödung der Ortskerne: Der Bau von Zweitwohnungen gibt weiter zu reden. Im Oberengadin kommt ... http://t.co/tFkGJph4
tw271219868085395456	C Suisse Sued Over Alleged Fraudulent Securities, Investor Losses Said In Excess Of $11.2bn #A.G.Schneiderman http://t.co/dvqnQQhD
tw271568999446376448	Recent Top Stories: Deep Inside the James Bond Villain Lair That Actually Exists http://t.co/dMs9frfz
tw272066615217102849	The Weekly Good: Cory Booker On Public Service, Twitter, And...Burning Buildings http://t.co/3dCD9WDj by @thatdrew
tw270889320632688641	This 4-year-old is more stylish than you: http://t.co/l3TpbJ2C
tw271358536565522432	Obama begnadigt Truthähne: Kennedy war der Erste, und seit Bush senior machen es die amerikanischen Präsidenten ... http://t.co/nbcW88mX
tw270797872973373440	Sean Parker, Ari Emanuel And Oliver Luckett's theAudience Raises $20M To Help Celebs Navigate Social Media  http://t.co/TmNoeY5h by @ripemp
tw271196367895015424	Kaum zu glauben, dass man Windows 8 so gratis bekommen soll: http://t.co/7OEhmJr6 #microsoft #mediacenterupdate
tw271642966442000385	Gave a talk on energy and transport at Oxford Univ http://t.co/kbvJf5LO
tw271720420846219264	Follow The Money: Why Priceline Bought Kayak http://t.co/5MsnV6VN by @ripemp
tw271844434654679040	Kreativität gefragt: Der ehemalige Steuerchef von Liechtenstein legt seine Dissertation über steuerliche Sonderr... http://t.co/PZQdh1Cf
tw271712980956246016	FC Basel bezwingt Sporting klar: Basel steht mit anderthalb Beinen in den 1/16-Finals der Europa League. Nach de... http://t.co/ObTR1Hdq
tw272248274524717057	#Recap - Infographic: Is photography dead? http://t.co/T2I2PLdz
tw271192121132855296	Adoboli’s Fate Decided at Wine Bar as UBS Market Bets Unravelled #kwekuadoboli #ubs #investmetnbanking http://t.co/2QAAWHS1
tw271204240863670272	SBB bauen Zugsicherungssystem weiter aus:  http://t.co/YaTOBgas
tw270944386844606464	Waffenruhe für Gaza in Aussicht: Im Konflikt zwischen Israel und der Hamas ist eine vorläufige Waffenruhe in Sic... http://t.co/u4XHiAPc
tw271978361071468545	Bund geht wegen LSVA vor Bundesgericht: Nicht ganz unerwartet wird das Bundesgericht über die zulässige Höhe der... http://t.co/M5u1btpO
tw271306351131648000	Der alte Präsident ist Vorbild des neuen: Die CVP und die Ostschweiz stellen den höchsten Bauern. Der St. Galler... http://t.co/cHHLDX14
tw270766637853048832	Medium Hires Former ICM Literary Agent, Kate Lee, As Its Director Of Content http://t.co/DR3NKCUF by @thatdrew
tw271307555878346752	The People Behind Rails 4 http://t.co/XLSqAtqo
tw272251315453841408	Podestplatz von Fabienne Meyer:  http://t.co/hwWHc2Gd
tw271859603208302592	Die Waffen ruhen, Gaza feiert und trauert: Vertreter aller palästinensischen Fraktionen in Gaza haben am Donners... http://t.co/WOeeYNxz
tw270855525766406144	In Case You Missed Them - Last Week's Top Stories #HereIsTheCity #News #Finance #Business #topstories http://t.co/UtzQFtwb
tw272308830182993920	#Recap - Let's travel to see Big Foot or the Loch Ness Monster  http://t.co/2v5A2ETr
tw270794449712459776	11 Things That Happened This Day In History - 20th November #onthisday #inhistory #news #events #headlines http://t.co/ujRY0jzZ
tw271604036682276864	RT @netzpolitik Weltkonferenz zur internationalen Telekommunikation: EU-Parlament lehnt ITU-Pläne zur Netzkontrolle ab https://t.co/4cuH0lYZ
tw270887792056344576	[dos] - Apple QuickTime 7.7.2 Targa image Buffer Overflow: Apple QuickTime 7.7.2 Targa image Buffer Overflow http://t.co/k8J9kl9G
tw271976621207080960	Make-up artist blends models into surroundings, shocks passer-bys http://t.co/QRrQR0Lm
tw270809408253083648	Doing a book order, any good recommendations for others like @markrussinovich's Zero Day / Trojan Horse or @parmy's Anonymous?
tw271386960977874944	RT @ScottBeale: .@Instagram has released a new badges tool to help people promote their Instagram profile: http://t.co/yLvhdCq7
tw270844724175323139	11 Of The More Ridiculous Cost Cutting Initiatives #costcutting http://t.co/sgicWp6r
tw270573415323271170	Galleon Arrests Reduced Insider Tips, Ex-Analyst Testifies #GalleonGroup #DiamondbackCapitalManagement #hedgefunds http://t.co/wNvnywY1
tw270948005497167872	Gegen die Hamas mit «Iron Dome»: Die Raketenangriffe aus dem Gazastreifen versucht Israel mit einem eigenen Abwe... http://t.co/J2a3ydrG
tw270918250068594690	With Script Kit, Code Simple iPad Apps In The Time It Takes To Read This Post http://t.co/kUDH98M7
tw271162357382778880	RT @MichaelKroker: Drei Charts, die ein Motiv für den Rücktritt von #Intel-CEO Paul Otellini illustrieren (Kroker's Look @ IT) - http:// ...
tw271049466671427584	Trojan Turns to Google Docs to Communicate With Command and Control http://t.co/adsHK8i4
tw270421087202992128	Just returned from a trip to London and Oxford, where I met with many interesting people. I really like Britain!
tw271544459467051009	Der Ruf nach Widerstand: Im Stadion an der Anfield Road prangt an jeder Wand Geschichte. Sie steht auch in unzäh... http://t.co/VgbPGbfH
tw271730276231696384	Die Kadetten-Handballer praktisch ausgeschieden: Die Kadetten Schaffhausen haben sich für die Niederlage mit zeh... http://t.co/pu40MB1P
tw271977859348824064	Ouch, got a typo in the last link; here is the correct URL: http://t.co/cdkLpUSA — sorry for inconvenience.
tw271433130152427521	Recent Top Stories: Student Suspended for Refusing to Wear a School-Issued RFID Tracker http://t.co/y7wJe6ka
tw272135152606539776	Get 15% off all prints on The Bazaar plus free shipping within US, Canada &amp; UK. Use promo code 'blackfriday' http://t.co/x62KGb46
tw271185969288450048	RT @dborch: Nette Berufsbezeichnung auf der Visitenkarte eines UK-Kollegen gefunden: "e-Content Writer"  Mit ECW kommen Wrestling-Assozi ...
tw270887790126956546	[webapps] - Wordpress Facebook Survey v1 SQL Injection Vulnerability: Wordpress Facebook Survey v1 SQL Injection... http://t.co/Bda4tTkF
tw270969404005695488	Twitter Offers A Total Of $1M In Free Advertising Credits To 10,000 New Advertisers http://t.co/DfKY982F by @anthonyha
tw271553856452849664	Recent Top Stories: First Impressions: The Science of Meeting People http://t.co/4q5F5qq5
tw271297468866650114	U.S. Online Holiday Spending To Jump 17 Percent To $43.4B; Consumers Already Spent $10.1B http://t.co/H7rG0jKY by @leenarao
tw271602883269636096	RT @mathewi: Apple's challenge: "Google is getting better at design faster than Apple is getting better at web services"  http://t.co/Nc ...
tw270790569096257536	WhatsApp soll auch für Android kostenpflichtig werden http://t.co/uciPtwSe
tw270670304735531008	Is the Wii U ready for prime time? Depends who you ask. @kobunheat seems to think that, y'know, not so much. http://t.co/6i9SDINl
tw271527435059748864	Ammann reloaded: Die Weltcup-Saison der Skispringer beginnt am Freitag in Lillehammer. Anders als im Vorjahr ver... http://t.co/rFNow8ym
tw271846228948570112	Berns Sorgen mit einem traumhaften Geschenk: Das Zentrum Paul Klee benötigt mehr Mittel für den Unterhalt. Der z... http://t.co/ZleJwmPK
tw272047011069566976	Wild Creations's founder shares his company's plan to maximize the holiday season. http://t.co/cXb51KfZ ǀ @wildcreations
tw270584344253456384	Groin slaps for everyone! @joelmwarner dives into the world of Japanese TV's humiliation games for our Dec. issue: http://t.co/n4Fy3DEU
tw271339350241980416	Eugene Kaspersky: Definition Of 'Cyberwar' In Flux, Threat Of Cyber Weapons Underestimated http://t.co/R4YKszlz
tw271194811162296320	Nokia Completes Acquisition Of 3D Street-Level Imaging Specialist Earthmine  http://t.co/WJuM5Y4f by @riptari
tw272068862281908224	Wieder einmal lächeln:  http://t.co/uzq5ShK8
tw271237047455453185	Recent Top Stories: Hacker Found Guilty of Breaching AT&amp;T Site to Obtain iPad Customer Data http://t.co/MmTAfmuI
tw270844726180208640	C Suisse Said Facing Civil Lawsuit For Misleading Investors, SEC Fail In Goldman / Tourre Bid #CreditSuisse http://t.co/sAjxvrEW
tw271845492537827328	Facebook Proposes Ditching User Votes on Policy Changes #Facebook #Technology #Media #Socialmedia #Dataprotection http://t.co/Opq3m2bt
tw271387325756489728	3D Systems Sues 3D Printer Company Formlabs For Patent Infringement And Kickstarter For Promotion http://t.co/kJuEs2oW by @romaindillet
tw271975207248490496	One way the government fails at start-up formation. By @EntryLevelRebel via @wadhwa http://t.co/ZFvB6P6y
tw271357470570602496	Gimme gadgets! The best tech toys for adults: http://t.co/cHlZBrV9
tw272153232908886016	What's a good recent hack that illustrates "Failure to restrict URL access"? Plenty of insecure direct obj ref examples, any others?
tw270860581412683776	Challandes nicht mehr Trainer in Thun:  http://t.co/MN7UsA5H
tw271935341122945024	Unser neues Bilderrätsel ist da! Wissen Sie, entlang welcher Strasse dieser Herr spaziert? #KennenSieZH http://t.co/dqYHjGKX
tw272127739274870784	In an act of digital judo, Walmart urges shoppers to get out their smartphones when they come into a store http://t.co/VGvJYZCn
tw271139221002153985	Ueli Maurer im Visier der SP: Nationalrat Andy Tschümperlin, Präsident der SP-Fraktion, stellt die Wahl von Ueli... http://t.co/ZeQAi0ti
tw272338898330476544	How to survive holiday travel: http://t.co/GKkmpwB4
tw272022399061475331	Is Black Friday Becoming ‘Black Thanksgiving’? http://t.co/pP7dSUqu
tw271297511380099075	Here's today's 'Image of the Day', so give us your best caption now  #tellapictale http://t.co/4hqAqidL
tw270965752935374848	Königin Elizabeth II. feiert 65. Hochzeitstag:  http://t.co/IQcpYnKt
tw271344193849409536	Apple's Spaceship Campus Travels .... Into The Future! (Because its completion date is delayed) http://t.co/Y1M1mBhJ by @redgirlsays
tw270596521035182080	Facebook Denies That It's In Talks For A New Search Partnership With Yahoo (Or Anyone Else) http://t.co/8tvCsHtL by @anthonyha
tw271992049325191168	‘Bikini Turkey’ for Thanksgiving http://t.co/97HpxYAo
tw271853766293213184	7 Things To Do To 'Game' The Bonus System #Bonuses http://t.co/nkAiMxWf
tw272251316619849728	«Hier ist nicht nur Friede, Freude, Eierkuchen»: Der FCZ wollte im Frühling einen Trainer, der schon Titel gewon... http://t.co/BSq4B5f3
tw270609948684218368	iThings developers, bookmark this site to get a quick glance at the current wait times for Apple App Store approval: http://t.co/LPKhTBA9
tw272384407959134208	#Recap - Disney Princesses as rebels with tattoos and piercings http://t.co/wxU1OF0p
tw272037093977497600	Photographer shoots surreal photographs of fantastical scenes http://t.co/7sOQn54g
tw272324015232778240	#Recap - The dumbest ways to die http://t.co/7BI1tJGk
tw270844727128104961	C Suisse's Asia-Pac Head Quits Following Organizational Changes #creditsuisse #banking #OsamaAbbasi http://t.co/ob1esUUw
tw271750516680323072	Phone, what's the best recipe for pumpkin pie? http://t.co/htILB7ZO
tw272429595633008641	#Recap - Movember ad takes the ‘creepiness’ out of mustaches http://t.co/mbILEx9b
tw271634562310877185	British Student On Trial Over #Anonymous PayPal Attacks http://t.co/GQcb08iK
tw271644326138871808	EVERYTHING is cuter when it’s smaller, especially this tiny Instagram projector! Eeee! http://t.co/dIL97pfP
tw271614153272213505	A new kind of Thanksgiving bird: 2-dimensional http://t.co/xMb2uqTX
tw270586436644917248	Die türkische Regierung will wieder mit Öcalan sprechen: Der türkische Justizminister hat Gespräche mit Abdullah... http://t.co/yFbefhOi
tw272293615705919488	#Recap - Beautiful, colorful tree sculpture made from 75,000 crayons http://t.co/EiRU47rQ
tw271407620877864960	So everybody is using Responsinator to check their sites' responsiveness on various devices, right? http://t.co/UXKEiLmk &lt;- quite cool!
tw271755688496230401	Die musikalische Muttersprache: Carminho ist eine junge Fadista aus Lissabon. Sieben Jahre hat sie sich für ihr ... http://t.co/IywSRcRr
tw270740578554236931	Review: Amazon Is Gunning For Every Other Tablet Out There With The New Kindle Fire 8.9-Inch http://t.co/BhECcshC by @johnbiggs
tw270643453107515392	A pie graph about pie, made of pie http://t.co/nI45TIJy
tw272284196783915008	RT @leaderboarded: @TechHub Noise meter has been released, one week until the end of the competition ends, check details here: http://t. ...
tw271497292685639680	Gekommen, um zu bleiben: Einst als Gartenstadt gebaut, war der Amsterdamer Westen in den vergangenen Jahren zum ... http://t.co/EUCisAtd
tw271284394625478656	LinkedIn Experiencing Extended Outage http://t.co/o68eBT6D by @sarahintampa
tw270950670520156160	Are Your Endpoints Best Equipped in Today's Complex Landscape? http://t.co/ONSDms84
tw271840939708936192	Geeky Things to Be Thankful for, 2012 Edition http://t.co/WHyegTOi
tw271370054958989313	RT @decadecity: @smashingmag @askothecoder Nice idea but fraught with problems in practice as @ppk pointed out: http://t.co/43ZK5iP9
tw272258311531945984	Autonomy Founder Defends Sales Practices Amid HP Claims #Hewlett-Packard #Autonomy #MikeLynch http://t.co/Ia2CHcCy
tw270577982765154304	Ladies and gentlemen, your patient-est Wii U purchaser! RT @ryansaylor: @wired @provenself 6 1/2 long-*** hours
tw271289915214557184	3 surprising secrets to thriving now (hint: stop blaming the economy) http://t.co/VHwWS2KR via @MindaZetlin
tw272241195760115713	Ya know, it's always better not to go around flashing your Apache server status info to the world: http://t.co/RWBfuerq
tw271685149131952128	Globe-trot with the World’s Most WIRED Venture Capitalist Dave McClure presented by @Cadillac http://t.co/4ZxxaPOp
tw270840356596224000	Ein äusserst redlicher Taxifahrer:  http://t.co/ETxuFrBg
tw271525560834985984	Red.radar: Günstige Xbox für Casual Gamer und Streamer, Android-Fehler nach 2,5 Jahren behoben, Kickstarter verklagt http://t.co/336kyfjN
tw270595102769041408	Kontrol.tv Launches To Help Developers Build Multiplatform, Multiscreen Mobile And TV Apps http://t.co/A6Wwq6mT by @ryanlawler
tw272209722415910912	Im Zentrum einer geopolitischen Verschiebung: Für die Kurden geht es in Syrien um mehr als nur um den Sturz des ... http://t.co/Hk7C56Hc
tw272023622145683456	#Cyberwar @e_kaspersky Says Definition Of 'Cyberwar' Is In Flux, Threat Of Cyber Weapons Underestimated http://t.co/R4YKszlz
tw271016804053307392	Ever heard a sonic boom made from a human body?  http://t.co/VDfazDch
tw271810591063150592	Bigger is better. Thank you, Science. http://t.co/zzF85JdR #wiredclassic
tw271991686387879940	How do you build long-term client relationships? Some ideas by @jeremymgirard on @smashingmag: http://t.co/RNRB3ZJ3
tw271260570660003841	RT @webstandardat: "Witch": 61 Jahre alter Computer arbeitet wieder http://t.co/0z0aNgVM
tw270864142968180736	Shrinking Big Data Challenges: Enterprise Storage Startup, Qumulo, Raises $24.5M Series A Led By Highla... http://t.co/bm4RmkPK by @riptari
tw272387214254694400	Black Friday Online Sales Surged 21 Percent Thanks To Mobile Shopping, More Retailer Promotions And Pe... http://t.co/MuCud9Vz by @leenarao
tw271391373616357377	RT @jeremiahg: "Security firm [ReVuln] finds SCADA software flaws; won't report them to vendors" http://t.co/1OOkXipS &lt; just in it fo ...
tw271428895071424512	Surprise: Facebook Stock Up 28% In Past Month, Highest Since July http://t.co/74KT250D by @romaindillet
tw271645319480107009	HDD Pricewatch: Black Friday deals, and prices finally reach pre-flood levels http://t.co/jndgODfo
tw272329641048567808	Who knew a nation could conduct information warfare and lawfare using passport images and handling (stamping or not)? http://t.co/SRVSV1P5
tw270660225063862272	Seed Stage VC Firm O'Reilly AlphaTech Ventures Raises $85M New Fund http://t.co/41lEJjjy by @leenarao
tw271198821101473792	Massive Thanks to this year's @TechHub Winter Party sponsors @EdenVentures @DorseyWhitney @Mazars_UK, Thank you, it's gonna be a good one!
tw272290554946138112	Happily Ever After: How To Build Long-Term Client Relationships - http://t.co/RNRB3ZJ3 on @smashingmag
tw271375008767549440	Dortmund und Real setzen sich durch: Borussia Dortmund, Real Madrid, Paris St-Germain, Schalke 04, Arsenal und d... http://t.co/McAQD9Ei
tw271226356422033408	Why Culture Matters: Supercell's Calculated Path To The Top Of The App Store http://t.co/RapR67VM by @kimmaicutler
tw271317285514379266	Crossbar Raises $20M For Memory Storage And Possible Successor To Flash http://t.co/h2wudRT4 by @alexwilliams
tw270911481158172672	Security vs. Smooth Network Operations - You Don’t Always Have to Sacrifice One for the Other http://t.co/kvSAGHDk
tw272394837771304960	Google Launches Groups Migration API To Help Businesses Move Their Shared Mailboxes To Google Apps http://t.co/s0szWmEF by @fredericl
tw271547338122739712	Ernst &amp; Young Schweiz wächst:  http://t.co/MyA2Y6pk
tw271942501831692288	Geringe Einnahmen von Spotify, Simfy und Co: Musiker könnten mit Daten von Fans bezahlt werden. Wo das Problem liegt http://t.co/gCtFj31a
tw272384698280472576	Recent Top Stories: Massively Multiplayer Online … Shopping? It’s Real, Addictive and Brutal http://t.co/sS0oXK2q
tw271946352764805120	A delicious edible desk lamp http://t.co/LrPnOTF4
tw271372451181633538	It's that time of the year again when you just can't WAIT to get your hands on some decorative gourds: http://t.co/2vB6oGBi
tw271220676218724352	Get your company great PR! We have 2 slots left for tomorrow afternoon's 121 sessions with Clarity Comms, email http://t.co/zKY1eGh1 ASAP
tw271027038217965569	Tomás González' beklemmendes Porträt einer Krankheit: Der Kolumbianer Tomás González (geboren 1950 in Medellín) ... http://t.co/Rz2TrXPK
tw270660299579850753	So much more than just tiny Yoda heads: @wired_design narrows down the 10 best 3-D prints in art, science and war: http://t.co/q6oLcwNr
tw271699217519636480	IBM: Thanksgiving Sales Data Shows Mobile Commerce Jumping, iPhone/iPad Driving 19% Of Traffic, So... http://t.co/MEx5dJir by @ingridlunden
tw271320679201271809	Carats &amp; Cake Launches Wedding Planning Service To Connect Brides With Local Vendors http://t.co/1oRRqXtn by @sarahintampa
tw272383736253915136	RT @amatutare: "We're not going back to the days of free money. Adjust to that way of thinking and you'll be better prepared" http://t.c ...
tw271565717156003840	Wollaffen beziehen ihr neues Heim:  http://t.co/A5Q5fk57
tw271601196190539776	«Ladies first»: Die Zahl weiblicher Parlamentsabgeordneter hat weltweit einen Höchststand erreicht: Einer von fü... http://t.co/xeRWYc8H
